"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000013392","ENSG00000013375","5238","PGM3",0.589585951452183,1.81720685748995,1.88024148929921,0.0841143863090086,0.999935043429934,-4.35414756536576,"ENSG00000013392","ENSG00000013375","5238","PGM3",-0.542105134984127,1.81720685748995,-1.81748762018846,0.0937258619476198,0.264881372222409,-4.76110742384019
"ENSG00000033867","ENSG00000033800","8554","PIAS1",-0.316591415541654,5.94037393616381,-1.8536601912015,0.0880707897918468,0.999935043429934,-5.04787453655083,"ENSG00000033867","ENSG00000033800","8554","PIAS1",-0.503371257259235,5.94037393616381,-2.84715954067769,0.0144687951719455,0.107590170889196,-3.65140927889149
"ENSG00000052802","ENSG00000052749","23223","RRP12",0.306752844295105,7.46820970442363,0.821456656888852,0.427119694780687,0.999935043429934,-6.30227820093116,"ENSG00000052802","ENSG00000052749","23223","RRP12",0.150099963821434,7.46820970442363,0.400813083178,0.695476070104315,0.827611123577451,-6.91941609609433
"ENSG00000065183","ENSG00000065135","2773","GNAI3",-0.114294042104583,7.23317583531481,-0.513139754771166,0.617001902031297,0.999935043429934,-6.51275842997549,"ENSG00000065183","ENSG00000065135","2773","GNAI3",0.323734141522157,7.23317583531481,1.44725564477571,0.172984002757002,0.372936907649004,-5.96682638560454
"ENSG00000067113","ENSG00000067064","3422","IDI1",-0.1288733971501,3.67613833537802,-0.584172764633224,0.56972947682628,0.999935043429934,-6.20616042669703,"ENSG00000067113","ENSG00000067064","3422","IDI1",-0.659379464923028,3.67613833537802,-2.88312002728004,0.0135274813148229,0.104392141888689,-3.3369039089859
"ENSG00000067177","ENSG00000067113","8611","PLPP1",0.606897441742784,0.0317717225890096,0.811788813284966,0.432439095574585,0.999935043429934,-5.16081881792902,"ENSG00000067177","ENSG00000067113","8611","PLPP1",0.745980901638002,0.0317717225890096,1.12419898768272,0.282523566648044,0.498335327323008,-5.26602592768094
"ENSG00000070814","ENSG00000070778","11099","PTPN21",-0.0778032582575184,7.01219873645992,-0.403459688172856,0.693579294322396,0.999935043429934,-6.56731097148379,"ENSG00000070814","ENSG00000070778","11099","PTPN21",0.457122989122532,7.01219873645992,2.3597713622483,0.0357160164539853,0.162198114303838,-4.54743677739728
"ENSG00000072134","ENSG00000072110","87","ACTN1",0.480810948281384,1.90754568050611,1.42660931073586,0.178735034232974,0.999935043429934,-5.12436065681986,"ENSG00000072134","ENSG00000072110","87","ACTN1",0.90362273183321,1.90754568050611,2.30943747628372,0.0391538295984356,0.167965723020026,-3.99222494182629
"ENSG00000074755","ENSG00000074695","3998","LMAN1",-0.0260495714046735,7.12233783041888,-0.232943740323726,0.819660514405607,0.999935043429934,-6.62576876479476,"ENSG00000074755","ENSG00000074695","3998","LMAN1",-0.266099776741665,7.12233783041888,-2.36397854088141,0.0354421402803665,0.161722731175433,-4.53940102301334
"ENSG00000076641","ENSG00000076554","7163","TPD52",-0.0646149466288999,7.78372398110425,-0.337122760038379,0.741743031482478,0.999935043429934,-6.59154945980267,"ENSG00000076641","ENSG00000076554","7163","TPD52",-0.277162887060215,7.78372398110425,-1.44268837389979,0.174242635519623,0.37420772030527,-5.97513333742663
